Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-05-10,16000.0,450.0,549.35,413.25,436.5,0.84,0.24402310992303877,772950,124550,22639
CE,2022-05-11,16000.0,431.5,466.6,296.5,374.95,3.51,0.4933050699952756,1286300,513350,79357
CE,2022-05-12,16000.0,288.95,367.5,168.6,190.7,2.18,1.0926799429933534,2559250,1272950,173275
CE,2022-05-13,16000.0,223.75,310.7,152.1,164.65,1.56,1.2009704686306892,2080300,-478950,270521
CE,2022-05-16,16000.0,173.45,237.75,146.8,169.7,0.62,1.5352430143636728,2434850,354550,168235
CE,2022-05-17,16000.0,176.0,386.85,176.0,376.15,0.85,0.679930254816303,2066800,-368050,143502
CE,2022-05-18,16000.0,394.55,443.55,310.95,335.6,0.37,0.20406061835623046,1920000,-146800,53309
CE,2022-05-19,16000.0,167.05,182.95,93.05,103.7,9.95,1.748560391059427,4761300,2841300,530480
CE,2022-05-20,16000.0,160.0,361.3,153.0,343.4,1.37,0.48177475868706676,3351100,-1410200,726816
CE,2022-05-23,16000.0,350.05,443.75,250.2,269.8,0.23,0.10132165084731604,2942050,-409050,164948
CE,2022-05-24,16000.0,271.1,303.25,148.05,191.8,2.43,0.1570643822821328,3372850,430800,400378
CE,2022-05-25,16000.0,211.65,256.85,82.2,98.2,3.54,0.3819784825991696,4342050,969200,1416864
CE,2022-05-26,16000.0,98.2,180.0,10.8,153.05,4.07,0.7246767652502326,2336850,-2005200,5764787
CE,2022-05-02,16500.0,634.05,750.45,626.05,730.65,0,0.05467989289191821,257750,12100,3594
CE,2022-05-04,16500.0,753.85,756.0,440.0,466.05,3.25,0.13409649344386526,386200,128450,11679
CE,2022-05-05,16500.0,532.9,620.0,401.4,418.95,0.86,0.12831400033251908,389750,3550,10033
CE,2022-05-06,16500.0,295.0,310.7,245.9,269.5,10.56,0.8678037157431896,1262250,872500,105984
CE,2022-05-09,16500.0,220.0,257.75,158.0,202.85,0.8,1.5165319617927995,1594400,332150,84624
CE,2022-05-10,16500.0,203.0,238.2,158.65,173.4,0.99,1.6504377871137461,1873100,278700,84070
CE,2022-05-11,16500.0,169.75,184.35,103.6,132.4,1.54,2.982288077188146,2082800,209700,129819
CE,2022-05-12,16500.0,114.5,114.5,46.25,50.85,1.03,5.621313954465261,2321550,238750,133821
CE,2022-05-13,16500.0,61.1,91.3,34.9,37.95,0.89,6.433202092659512,2282100,-39450,119278
CE,2022-05-16,16500.0,34.8,56.4,31.15,35.25,0.91,8.878463424601552,2309100,27000,108628
CE,2022-05-17,16500.0,47.0,110.0,37.7,102.9,1.58,6.84682242245435,1966200,-342900,171732
CE,2022-05-18,16500.0,109.5,132.45,69.45,75.8,1.56,4.93181776210087,2863050,896850,267053
CE,2022-05-19,16500.0,29.05,40.0,12.0,14.1,1.22,16.973449480986908,4320050,1457000,325398
CE,2022-05-20,16500.0,25.4,80.0,20.0,71.35,4.47,21.643428843464548,4419800,99750,1454828
CE,2022-05-23,16500.0,60.05,104.35,33.05,37.35,1.39,9.562876977352907,5426850,1007050,2016696
CE,2022-05-24,16500.0,31.9,43.0,8.6,11.2,1.18,29.05758166747928,8438600,3011750,2383884
CE,2022-05-25,16500.0,14.7,18.9,2.75,3.0,1.03,48.78858967240422,9675650,1237050,2460311
CE,2022-05-26,16500.0,1.5,2.0,0.05,0.1,0.63,48.62054837693035,5986150,-3689500,1542730
CE,2022-05-02,17000.0,349.95,405.15,250.2,390.45,0,0.8996183926362359,2060800,626150,85811
CE,2022-05-04,17000.0,384.0,414.25,196.45,211.75,1.72,1.1612358270407883,2740500,679700,147787
CE,2022-05-05,17000.0,246.1,298.3,162.0,168.65,0.8,1.7287319893183086,2825050,84550,117820
CE,2022-05-06,17000.0,100.0,112.8,75.0,90.45,1.22,3.938896476372576,2607200,-217850,144203
CE,2022-05-09,17000.0,69.95,83.2,46.8,60.45,0.65,6.920828437132785,2781100,173900,94234
CE,2022-05-10,17000.0,70.0,71.0,45.0,49.0,0.74,4.570995185649278,2966300,185200,69310
CE,2022-05-11,17000.0,47.85,53.0,30.4,35.55,1.23,9.13958243650452,3015700,49400,84925
CE,2022-05-12,17000.0,33.85,33.85,15.0,15.45,1.22,13.23158162616109,3529100,513400,103987
CE,2022-05-13,17000.0,20.0,23.25,9.0,9.8,1.16,20.255096882898062,3673400,144300,120214
CE,2022-05-16,17000.0,9.85,11.6,6.4,7.85,0.62,24.51038575667656,3986250,312850,74340
