Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
PE,2022-03-04,18500.0,2222.0,2345.0,2032.0,2255.45,0.78,NA,366400,-25350,629
PE,2022-03-07,18500.0,2600.0,2793.4,2553.8,2624.2,0.85,NA,349850,-16550,533
PE,2022-03-08,18500.0,2665.5,2785.0,2453.25,2477.7,0.48,NA,339350,-10500,254
PE,2022-03-09,18500.0,2456.3,2456.3,2077.25,2126.85,1.09,NA,337450,-1900,278
PE,2022-03-10,18500.0,1982.15,2016.85,1750.0,1876.95,1.9,NA,335800,-1650,527
PE,2022-03-11,18500.0,1935.0,1945.0,1820.0,1851.05,0.29,NA,333300,-2500,153
PE,2022-03-14,18500.0,1840.45,1878.75,1595.2,1619.4,1.45,NA,327900,-5400,222
PE,2022-03-15,18500.0,1592.15,1916.55,1583.95,1827.75,1.27,NA,324400,-3500,281
PE,2022-03-16,18500.0,1612.0,1635.45,1484.0,1495.45,0.76,NA,319400,-5000,213
PE,2022-03-17,18500.0,1280.5,1303.1,1130.85,1185.65,3.87,NA,315900,-3500,825
PE,2022-03-21,18500.0,1200.0,1360.35,1150.0,1344.35,0.8,NA,308550,-7350,659
PE,2022-03-22,18500.0,1375.15,1445.0,1121.0,1139.85,0.8,NA,295350,-13200,525
PE,2022-03-23,18500.0,1046.9,1263.3,1046.9,1218.0,0.79,NA,283700,-11650,414
PE,2022-03-24,18500.0,1324.6,1324.65,1169.0,1260.1,1.22,NA,276650,-7050,504
PE,2022-03-25,18500.0,1214.25,1400.7,1214.25,1327.05,0.54,NA,272850,-3800,272
PE,2022-03-28,18500.0,1300.35,1471.55,1216.6,1230.5,4.29,NA,250500,-22350,1167
PE,2022-03-29,18500.0,1196.15,1223.65,1111.45,1138.7,1.67,NA,214950,-35550,1948
PE,2022-03-30,18500.0,1056.5,1061.95,966.65,987.6,0.78,NA,184000,-30950,1526
PE,2022-03-31,18500.0,997.7,1061.5,946.45,1035.15,1.53,NA,161100,-22900,2330
CE,2022-03-02,15000.0,1710.0,1772.2,1599.0,1706.2,0,0.033708199452576464,618800,-700,1133
CE,2022-03-03,15000.0,1830.0,1830.0,1565.0,1585.1,0.82,0.031447390643472385,614000,-4800,931
CE,2022-03-04,15000.0,1500.0,1561.2,1300.05,1370.5,2.63,0.040708287696239506,640350,26350,2453
CE,2022-03-07,15000.0,1099.9,1128.2,950.0,1063.05,1.63,0.03389199255121043,697950,57600,4004
CE,2022-03-08,15000.0,1012.6,1170.8,915.05,1153.3,0.59,0.03392010058867234,707300,9350,2374
CE,2022-03-09,15000.0,1150.0,1492.65,1150.0,1451.55,0.59,0.02192954817568845,684400,-22900,1392
CE,2022-03-10,15000.0,1650.0,1787.75,1545.95,1658.15,0.86,0.017471977523486202,666250,-18150,1194
CE,2022-03-11,15000.0,1561.25,1740.0,1561.25,1684.15,1.48,0.05826295553875982,610950,-55300,1773
CE,2022-03-14,15000.0,1734.15,1938.4,1666.9,1919.2,0.3,0.015272603168283041,602700,-8250,537
CE,2022-03-15,15000.0,1934.45,1947.8,1615.3,1705.4,1.1,0.01978036739765591,596900,-5800,589
CE,2022-03-16,15000.0,1910.0,2035.0,1890.0,2020.8,1.56,0.02473744997448363,592450,-4450,921
CE,2022-03-17,15000.0,2235.0,2385.0,2200.1,2323.6,1.25,0.033960029607698,595750,3300,1147
CE,2022-03-21,15000.0,2317.4,2365.0,2140.0,2162.05,0.94,0.03181938598298649,579650,-16100,1081
CE,2022-03-22,15000.0,2135.45,2377.3,2057.0,2358.05,0.75,0.026358713381614145,557350,-22300,808
CE,2022-03-23,15000.0,2459.45,2459.45,2230.0,2283.85,0.78,0.028562375520550427,538850,-18500,631
CE,2022-03-24,15000.0,2176.1,2333.6,2176.1,2244.25,1.09,0.01574173501793507,512900,-25950,689
CE,2022-03-25,15000.0,2263.0,2267.0,2100.0,2173.75,1.43,0.013916472991055709,480700,-32200,988
CE,2022-03-28,15000.0,2217.1,2286.2,2030.0,2269.1,2.73,0.06417658659443534,421550,-59150,2701
CE,2022-03-29,15000.0,2336.8,2392.0,2271.35,2366.2,0.84,0.07868580894533407,377150,-44400,2280
CE,2022-03-30,15000.0,2483.25,2542.0,2425.4,2517.4,1.26,0.0716124034881687,322300,-54850,2866
CE,2022-03-31,15000.0,2539.4,2559.0,2445.0,2470.6,1.22,0.15094829825928813,232550,-89750,3486
CE,2022-03-02,15500.0,1312.6,1345.8,1187.9,1293.8,0,0.03856580041204323,270100,16600,1067
CE,2022-03-03,15500.0,1376.4,1376.4,1149.4,1174.75,0.79,0.018475446526528282,271400,1300,842
CE,2022-03-04,15500.0,940.05,1140.0,910.0,973.1,1.32,0.01973276701176887,274500,3100,1115
CE,2022-03-07,15500.0,721.6,755.0,603.0,695.6,6.57,0.07406172652422084,365700,91200,7331
CE,2022-03-08,15500.0,631.2,783.7,572.75,771.5,0.95,0.08669925073190096,348850,-16850,6989
CE,2022-03-09,15500.0,770.05,1059.4,732.25,1019.4,0.48,0.04199632532153436,340750,-8100,3360
CE,2022-03-10,15500.0,1231.4,1319.0,1092.0,1212.8,0.77,0.03781592821582248,299800,-40950,2575
CE,2022-03-11,15500.0,1110.0,1285.0,1110.0,1231.65,0.31,0.020014565179176817,293450,-6350,797
CE,2022-03-14,15500.0,1221.5,1464.45,1213.0,1448.4,2.17,0.0455914205716097,248550,-44900,1726
CE,2022-03-15,15500.0,1474.3,1478.9,1180.65,1255.3,0.28,0.011925,236250,-12300,477
CE,2022-03-16,15500.0,1467.9,1555.55,1415.3,1542.55,0.68,0.006914711423188902,234500,-1750,323
CE,2022-03-17,15500.0,1740.7,1888.8,1710.0,1830.95,1.55,0.012291656423619648,230400,-4100,500
CE,2022-03-21,15500.0,1866.35,1870.0,1656.5,1669.35,0.47,0.007185519813237122,220750,-9650,237
CE,2022-03-22,15500.0,1643.05,1881.0,1572.2,1864.75,0.95,0.004762406490359288,216100,-4650,226
CE,2022-03-23,15500.0,1927.2,1947.65,1733.0,1791.95,0.94,0.005295082782280117,212500,-3600,213
