Type,Date,StrikePrice,Open,High,Low,Close,Vol/Prev,CE/PE,OI,COI,Volume
CE,2022-08-24,16500.0,1084.85,1132.55,1000.0,1110.0,0.75,0.0039290081841271834,599750,-5300,1253
CE,2022-08-25,16500.0,1178.05,1238.5,1006.5,1031.5,3.98,0.025283918069357127,584250,-15500,4987
CE,2022-08-01,17000.0,417.5,539.65,398.45,525.25,0,0.38105103732068357,1425250,-227200,26669
CE,2022-08-02,17000.0,499.0,563.6,432.95,514.75,0.74,0.3089726837160102,1265100,-160150,19862
CE,2022-08-03,17000.0,449.95,749.95,425.0,549.65,0.6,0.2018667986280566,1194250,-70850,11830
CE,2022-08-04,17000.0,640.5,640.5,425.0,533.45,1.76,0.22542708457302363,1148250,-46000,20836
CE,2022-08-05,17000.0,573.55,617.9,501.6,539.35,0.38,0.11631112088556557,1122850,-25400,7933
CE,2022-08-08,17000.0,550.9,664.35,511.2,641.2,0.95,0.12379563479058793,1084000,-38850,7555
CE,2022-08-10,17000.0,645.0,653.6,559.35,633.1,0.75,0.09955339874107677,1048550,-35450,5662
CE,2022-08-11,17000.0,750.0,784.15,705.0,724.3,1.26,0.08436797918883765,966400,-82150,7135
CE,2022-08-12,17000.0,707.0,775.0,664.25,742.4,0.56,0.05416274726323395,922600,-43800,3973
CE,2022-08-16,17000.0,817.0,872.0,799.3,856.85,1.04,0.04334900080605483,861000,-61600,4141
CE,2022-08-17,17000.0,888.75,998.95,877.25,985.1,0.71,0.042205032914163894,808250,-52750,2930
CE,2022-08-18,17000.0,935.0,1006.65,872.0,977.95,1.62,0.02129166125150691,786150,-22100,4751
CE,2022-08-19,17000.0,969.9,989.0,720.0,769.25,1.62,0.009377401998462721,714700,-71450,7686
CE,2022-08-22,17000.0,684.35,689.15,484.25,503.25,2.65,0.02092122344055456,713600,-1100,20387
CE,2022-08-23,17000.0,411.4,644.0,396.9,601.5,1.49,0.01707153337169971,670750,-42850,30287
CE,2022-08-24,17000.0,600.0,635.45,499.55,618.3,0.46,0.011598337361758145,625900,-44850,13815
CE,2022-08-25,17000.0,678.6,743.7,502.05,528.95,0.97,0.018477752210379995,414400,-211500,13346
CE,2022-08-01,17500.0,172.95,226.4,143.7,217.65,0,2.283163447145199,1489600,60100,64061
CE,2022-08-02,17500.0,211.5,244.3,168.15,212.35,1.19,2.81458248773108,1625900,136300,76278
CE,2022-08-03,17500.0,203.35,243.35,174.0,235.7,0.95,2.9806048652202497,1682800,56900,72536
CE,2022-08-04,17500.0,255.45,283.2,169.2,226.15,1.46,1.8080513319339921,1595900,-86900,105950
CE,2022-08-05,17500.0,213.8,270.0,198.65,217.15,0.8,1.5738610045763624,1665650,69750,84946
CE,2022-08-08,17500.0,211.5,298.0,198.75,282.0,1.08,1.1958719845525592,1928950,263300,91660
CE,2022-08-10,17500.0,283.2,291.6,227.85,272.0,1.16,0.8602947136349636,1950300,21350,106138
CE,2022-08-11,17500.0,335.0,374.65,312.0,320.8,0.44,0.4959334861162927,1592150,-358150,46526
CE,2022-08-12,17500.0,310.4,349.9,270.0,319.5,1.0,0.4315388980362608,1473150,-119000,46390
CE,2022-08-16,17500.0,353.4,414.0,353.4,401.15,0.6,0.2457520480803921,1201350,-271800,27928
